date,close,volume,symbol,sector
2024-06-28,121.87,9796400,XLI,Industrials
2024-07-01,120.56,10008500,XLI,Industrials
2024-07-02,121.22,6789000,XLI,Industrials
2024-07-03,121.66,5467700,XLI,Industrials
2024-07-05,121.22,6367100,XLI,Industrials
2024-07-08,121.37,7405600,XLI,Industrials
2024-07-09,120.84,4617900,XLI,Industrials
2024-07-10,121.92,6930900,XLI,Industrials
2024-07-11,123.47,11113900,XLI,Industrials
2024-07-12,124.18,10557737,XLI,Industrials
